"","genes","logFC","logCPM","F","PValue","FDR"
"CNOT6L","CNOT6L",-0.138124002428457,6.37258725933208,0.0714394719417931,0.789252817467406,1
"LDHAL6B","LDHAL6B",-0.82277920553353,1.04130080464422,0.0714295221894266,0.789267147772538,1
"XRCC2","XRCC2",-0.711933988028875,1.9107990505996,0.0712734853312227,0.789492022620788,1
"TSHZ1","TSHZ1",-0.59746400897061,2.55054375375749,0.0712391996244177,0.789541469307303,1
"ZMIZ2","ZMIZ2",-0.710946068658321,1.92462046824694,0.0712357986900404,0.78954637481384,1
"PEG3","PEG3",-0.524326908805711,2.94367095769786,0.0711957538317673,0.789604144939935,1
"ZNF335","ZNF335",0.707040216583619,1.92486184535347,0.0711902566090127,0.789612076785936,1
"TRAPPC4","TRAPPC4",-0.548974290610699,2.80272439906195,0.0710455719494829,0.789820957790204,1
"LOC101110593","LOC101110593",-0.190258894241895,5.36904422422734,0.0710078496937327,0.789875454780627,1
"TTC17","TTC17",0.205017810300725,5.18898928982715,0.0709953118698788,0.789893571490279,1
"KLHL11","KLHL11",-0.198818547914124,5.25956713976067,0.0709084183643555,0.790019176625607,1
"MSH6","MSH6",0.14611348564729,6.14472490743983,0.0708381502723592,0.790120809901435,1
"CUEDC2","CUEDC2",-0.349823928626906,3.94981835299817,0.0708194384180477,0.790147883163853,1
"BLOC1S1","BLOC1S1",-0.358513990819463,3.89706437361316,0.0708156047276902,0.790153430414732,1
"UPRT","UPRT",0.251950364312493,4.69322533211333,0.0707449365202094,0.790255714297586,1
"MRC2","MRC2",0.670961806736971,2.15252989015316,0.0706713890214769,0.790362223720208,1
"CYSTM1","CYSTM1",-0.279889366426689,4.46108742451425,0.0706546140437622,0.790386525081546,1
"INPPL1","INPPL1",0.173289734122961,5.62207198317202,0.0706181096722956,0.790439418446067,1
"MRPL20","MRPL20",-0.396127175514275,3.65411576311785,0.0705988136201608,0.790467383562007,1
"IMMT","IMMT",0.118255563190684,7.08852351385269,0.0704634369332404,0.790663695565355,1
"KIF1BP","KIF1BP",-0.246353766083664,4.74109383449641,0.070451194285762,0.790681458783681,1
"TSR2","TSR2",-0.559870229956392,2.74607529990922,0.0704116381486399,0.790738863245137,1
"PTN","PTN",0.700372321431056,1.93693845762245,0.0701868892360375,0.79106535034985,1
"CLIP4","CLIP4",-0.128149731364994,6.65165273737346,0.0701761465613145,0.791080969963674,1
"PRRC1","PRRC1",0.471088582664118,3.20982271762068,0.0701140240327508,0.791171319861875,1
"PLEKHF1","PLEKHF1",0.718076077314191,1.86464757956401,0.0700824197485315,0.791217301008066,1
"C18H14orf28","C18H14orf28",-0.197911514998615,5.25486824684636,0.0700570492793628,0.791254220590682,1
"ZBTB33","ZBTB33",0.141177469795052,6.25788308495127,0.0700454558936892,0.791271093884261,1
"FANCE","FANCE",-0.633075594770377,2.33555017202523,0.0700451706014729,0.791271509124281,1
"TAB1","TAB1",0.51107996003769,2.9840624043828,0.0700265685469562,0.791298586185263,1
"CXCL12","CXCL12",0.132272262950361,6.51995918634143,0.0699778318832906,0.79136954529212,1
"TRMT1","TRMT1",-0.79545220282038,1.09976521672529,0.0699498358397423,0.791410318640423,1
"LOC105607593","LOC105607593",0.829419289153242,0.730693710186735,0.069862485116545,0.79153759209739,1
"PCGF3","PCGF3",-0.830576926625844,0.906540222310624,0.0698348865833609,0.79157782194632,1
"TFG","TFG",0.241839088155213,4.78233327986495,0.0697697483002137,0.791672806500098,1
"LOC101111156","LOC101111156",-0.244622504905656,4.74773506237088,0.0697440217154151,0.791710334036343,1
"TMEM129","TMEM129",-0.588399194941593,2.58318263432857,0.0695792879817378,0.791950807888284,1
"LOC106991758","LOC106991758",0.800361909899187,1.19503817403388,0.0694667148461674,0.792115314282952,1
"E4F1","E4F1",-0.664307799471514,2.14898288705624,0.0694326785608866,0.792165080558582,1
"ACO1","ACO1",-0.187931729179245,5.38938850049381,0.0693912055186923,0.792225738149532,1
"AP5M1","AP5M1",-0.118170507321775,7.02752050547708,0.0693911357684669,0.792225840181056,1
"P2RX6","P2RX6",0.651641544324605,2.20409270356851,0.06934574858409,0.792292244768101,1
"ITGA2","ITGA2",-0.481907500218589,3.13626801313365,0.0693436659492978,0.792295292364255,1
"SMC1A","SMC1A",-0.112521150991597,7.30415502871372,0.0691851785202687,0.792527356580161,1
"LOC105604089","LOC105604089",-0.539102528413796,2.8189443318665,0.0691709869964019,0.792548150286734,1
"ATP9B","ATP9B",0.757701353552607,1.49608528417965,0.0690655362211602,0.792702730369759,1
"PBRM1","PBRM1",0.147169122400948,6.08140947768384,0.0690468994511589,0.792730063089897,1
"BNIPL","BNIPL",0.795512119514362,1.11982234385982,0.068935475170361,0.792893560467322,1
"POFUT2","POFUT2",-0.629990312000093,2.34972734900552,0.0688274120443644,0.7930522608579,1
"LOC101103463","LOC101103463",0.830407947054722,0.730366548427104,0.0688200907795201,0.793063017606763,1
"ACOX1","ACOX1",0.110008290961732,7.43146336287022,0.0687899906318069,0.793107248595402,1
"DAPK3","DAPK3",0.571164620768958,2.65811041702866,0.0687865449769317,0.793112312510039,1
"LOC105604842","LOC105604842",-0.647340953968585,2.22199525028833,0.0687540507689033,0.793160074366217,1
"PBX1","PBX1",0.257132859938601,4.61983375498559,0.0686955085850521,0.793246153487564,1
"FBXO28","FBXO28",0.116987221799395,7.05354054035235,0.0686811267878771,0.793267306158431,1
"PI16","PI16",0.328002940442989,4.0693429250101,0.0686363656926352,0.793333155689896,1
"ARPP21","ARPP21",0.168844425413858,5.64575168997497,0.0686179079835744,0.79336031611943,1
"RAP1B","RAP1B",-0.194731106975336,5.26965030047078,0.0685297547621895,0.793490087031009,1
"MRPL15","MRPL15",0.58806239219019,2.542860240396,0.0685230970102123,0.793499891570904,1
"MCAM","MCAM",-0.513657018274414,2.94682149354253,0.0685068696235935,0.793523790967541,1
"CAMK2N1","CAMK2N1",0.616539762018675,2.38994497774448,0.0684685960265425,0.793580171599317,1
"CDH4","CDH4",0.761997496184223,1.47947075917208,0.0684512987233029,0.793605657688672,1
"SLC16A5","SLC16A5",0.50822110776065,2.97328884550351,0.0683724944070845,0.793721812639354,1
"TEF","TEF",0.342803342424902,3.95987571952852,0.0683012564747806,0.793826876551695,1
"TCERG1","TCERG1",-0.207382427055511,5.11057869961251,0.0683010149047383,0.793827232926243,1
"PARD3B","PARD3B",0.466146316388044,3.21057394188571,0.0682977011092309,0.793832121648314,1
"LOC101122720","LOC101122720",0.574542509067539,2.61589036749144,0.0682368579240725,0.793921903916746,1
"POGLUT1","POGLUT1",0.305810715087989,4.21700734356097,0.0681965476261284,0.793981410710814,1
"PIKFYVE","PIKFYVE",-0.164139106673689,5.71469524328939,0.0681753023917252,0.794012780871684,1
"PLAGL1","PLAGL1",-0.427671279393378,3.42366868855845,0.068171463131897,0.794018450379936,1
"RNF113A","RNF113A",0.616383076061141,2.38617073253268,0.0680848880315627,0.79414634279038,1
"FAM210B","FAM210B",0.118567058878704,6.95356469750148,0.0679380484665801,0.794363459150131,1
"LARP1B","LARP1B",0.108973178584605,7.45025648852849,0.0679364488972303,0.794365825645625,1
"MTIF2","MTIF2",-0.278710595886646,4.42532235940274,0.0678889071826942,0.794436175198184,1
"C26H8orf4","C26H8orf4",0.283816329481462,4.38055821954497,0.0678859830849513,0.794440502971984,1
"CITED1","CITED1",0.805254919943332,0.880954569675,0.0678136392343562,0.794547606280758,1
"DGAT1","DGAT1",-0.788396235151472,1.17496792055353,0.0678125502960213,0.794549218893362,1
"PARM1","PARM1",-0.583801218265599,2.56386557356741,0.067796492186443,0.794573001009635,1
"MRPL21","MRPL21",-0.46807429487863,3.18132847036809,0.0677775440273024,0.794601067167747,1
"MRPL50","MRPL50",0.277742627634953,4.43984007918319,0.0677537763774322,0.79463627791579,1
"MFNG","MFNG",-0.668342534809517,2.06956124810045,0.067737134338375,0.794660936304123,1
"EIF2AK2","EIF2AK2",0.211967631132363,5.04069124272034,0.0677030607715757,0.794711432952462,1
"SOST","SOST",0.816771776659384,0.649826221417081,0.0676551963660877,0.79478239039154,1
"ORC6","ORC6",-0.654161663032697,2.17019580524596,0.0675381286181174,0.794956052561379,1
"CRK","CRK",0.131339028778519,6.46927952249948,0.0675311350947623,0.794966432069537,1
"MRPL19","MRPL19",0.222938402401616,4.92928204146265,0.0675021588271474,0.795009443603574,1
"SMC3","SMC3",0.121036866766309,6.82564069185691,0.0674963842048007,0.795018016463665,1
"LOC106991667","LOC106991667",0.721498830518432,1.74822160773382,0.0674420201939191,0.795098743114284,1
"GNS","GNS",0.159891318824761,5.77669701494147,0.0673949215167329,0.795168709349408,1
"BCAR3","BCAR3",-0.632227831372372,2.26848037410987,0.0673868963907495,0.795180633471789,1
"SERP1","SERP1",0.208997849641565,5.07377493736379,0.0673099510121414,0.795295001146149,1
"ERBB2IP","ERBB2IP",-0.100015323122592,8.10946368304231,0.0673003517079418,0.795309273954916,1
"APBB1","APBB1",0.66760999330945,2.06344603696857,0.067284029521006,0.79533354523457,1
"C11H17orf62","C11H17orf62",-0.669871153394779,2.05130363756666,0.0672579772898706,0.795372291712566,1
"GINM1","GINM1",0.161936549814761,5.74294962178427,0.0672293699211856,0.795414847574822,1
"MAP2K2","MAP2K2",-0.284253362901402,4.37373887515132,0.0672210587125437,0.795427213006731,1
"LOC105605818","LOC105605818",0.806220184472377,0.813255438787708,0.0672080344220177,0.79544659221181,1
"AP2A1","AP2A1",-0.510957306289455,2.93420443717093,0.0671927228132989,0.795469377344349,1
"LOC105615373","LOC105615373",0.748415388906421,1.46875626597271,0.0671632022997816,0.795513314502188,1
"LOC105607012","LOC105607012",0.830281986220861,0.277486857312057,0.0671126230274239,0.795588618637897,1
"IGSF10","IGSF10",-0.463593440498409,3.18979389191028,0.0670662407154904,0.795657700817269,1
"TENM3","TENM3",0.683461668939772,1.95821778857606,0.0670467148006128,0.79568679049219,1
"LOC101105503","LOC101105503",-0.138571322242964,6.2426092058799,0.0670130220170457,0.795736996574591,1
"RSBN1L","RSBN1L",-0.151878878186115,5.91946003781301,0.0669621858472122,0.795812773749143,1
"GFM1","GFM1",-0.146573825806701,6.04412332354145,0.0669491118665807,0.795832266986238,1
"KLHL38","KLHL38",0.172372572821378,5.56112043543965,0.066849125231231,0.795981413739056,1
"ARCN1","ARCN1",0.109644631877359,7.35905646337843,0.0668369777886407,0.795999541781567,1
"MPHOSPH10","MPHOSPH10",-0.316442735304268,4.11157664861348,0.0667278818694405,0.796162428167976,1
"SART1","SART1",0.53212985984756,2.80190032013587,0.0667047717177568,0.796196951161076,1
"HSPH1","HSPH1",0.11724150444735,6.96089266069733,0.0665722690758776,0.796395012870832,1
"IFITM5","IFITM5",0.842129282159469,0.218545465237648,0.066572117574903,0.796395239451055,1
"IMPG2","IMPG2",-0.261826532655557,4.53682211075072,0.066503271145753,0.796498232533993,1
"USP19","USP19",-0.602793856383758,2.40975356411269,0.0664384851910361,0.796595203154528,1
"TSPYL2","TSPYL2",0.698020916596262,1.84738911246117,0.0663379159305919,0.796745833613744,1
"GNA13","GNA13",-0.143584363072744,6.10553765122867,0.0662860479365106,0.796823567963072,1
"TSKU","TSKU",0.791052522430764,1.00857802415501,0.0662787787878289,0.796834464796871,1
"PLXND1","PLXND1",-0.644439176668612,2.18165636965747,0.0662670462076955,0.796852053891909,1
"LOC101112563","LOC101112563",-0.669428298861086,2.03003610680435,0.0662139198131484,0.796931720007772,1
"LOC101118130","LOC101118130",0.370867813886346,3.73228743281703,0.0662087049999845,0.796939541759484,1
"BMP2K","BMP2K",-0.366076827537662,3.75614619732303,0.0661085805612247,0.797089783166301,1
"LDB1","LDB1",0.656325942909471,2.08675288262365,0.0660918123259121,0.797114956543612,1
"IKZF5","IKZF5",-0.212857538653204,5.00849770187682,0.0660348780536249,0.797200454750364,1
"MLH3","MLH3",-0.270122006520032,4.45899049166003,0.0659065611445331,0.797393292452639,1
"LOC101117289","LOC101117289",0.805642809731467,0.655184659476451,0.0659064778482482,0.797393417697236,1
"LOC101122262","LOC101122262",0.46796721121515,3.13224495054276,0.0658979356787067,0.797406262182394,1
"LOC105611834","LOC105611834",0.569674088947628,2.57562298522013,0.0658514325374819,0.797476202482821,1
"RBBP6","RBBP6",-0.147554720289391,5.99226482781949,0.0657708749822299,0.797597422631311,1
"LOC105606766","LOC105606766",0.804139401585658,0.711538593469368,0.0656952181727821,0.797711340378134,1
"CLPTM1","CLPTM1",0.511206478547535,2.90213313806488,0.0656939230092061,0.797713291136436,1
"PDZRN3","PDZRN3",-0.144595758721449,6.05809479000397,0.0656922076614364,0.797715874802175,1
"NAP1L4","NAP1L4",0.139616756326297,6.18047193083009,0.065683458198449,0.797729053848216,1
"SLC25A15","SLC25A15",-0.696475350308965,1.84293608337759,0.0656626541787869,0.797760394057768,1
"RAD9A","RAD9A",0.771396000545597,1.23403106606481,0.0655967114785476,0.797859768398279,1
"LOC101120668","LOC101120668",0.107946824359888,7.40051484087053,0.0655862281978178,0.797875571396954,1
"IKZF4","IKZF4",0.73758944320073,1.50742757957009,0.0655394866301404,0.797946048253813,1
"PPP2R2A","PPP2R2A",0.123692981266084,6.65884618557306,0.065473104111986,0.798046185739464,1
"LOC105608665","LOC105608665",-0.596004731464343,2.45126762523282,0.0654096697760472,0.798141926466923,1
"SCARB1","SCARB1",0.489442846908234,3.01395570965662,0.0652893118939,0.798323717306652,1
"TP63","TP63",-0.189840836640676,5.27231194290126,0.0652609689027635,0.798366553062646,1
"FAM160A1","FAM160A1",0.20003140783587,5.14759557901952,0.0652201607676606,0.79842824523531,1
"EIF3H","EIF3H",-0.11778126157658,6.88610973419246,0.0652041679147057,0.798452428223999,1
"SECISBP2","SECISBP2",0.296621717168363,4.24361991798587,0.0651389225418517,0.798551119298557,1
"LOC105607710","LOC105607710",0.812598596097627,0.339716446746196,0.0650308554834454,0.7987146989421,1
"RBSN","RBSN",-0.287418299900501,4.30934319812658,0.0649605919925711,0.798821133505296,1
"ANKRD44","ANKRD44",0.429693504036955,3.33627145424576,0.064952214627044,0.798833827559658,1
"CYHR1","CYHR1",-0.431715882666645,3.32737798136943,0.0649241979038799,0.798876287073961,1
"INO80","INO80",-0.260038793734877,4.52559196192279,0.0648550302140749,0.798981152920583,1
"ATP6V0D1","ATP6V0D1",-0.460841502696354,3.1636461568605,0.0648442664513226,0.798997477325527,1
"AFAP1","AFAP1",-0.798962315594495,0.839351696639106,0.0648422516519197,0.799000533146017,1
"DDX1","DDX1",-0.102415671613688,7.73377901544215,0.0648075341898763,0.79905319661947,1
"LOC105610652","LOC105610652",-0.816779456701486,0.686983700830641,0.0648007062774956,0.799063555756341,1
"ADGRL3","ADGRL3",-0.58616996771353,2.47184600070072,0.0647850256989698,0.799087348135507,1
"SIPA1","SIPA1",-0.824237997458198,0.734007188719868,0.0647082240432641,0.799203924756188,1
"LOC105615222","LOC105615222",-0.677680913679071,1.91029405453674,0.0646452012773618,0.799299641543114,1
"LOC106990908","LOC106990908",-0.614882426057138,2.30702629799757,0.0646399673537214,0.799307592878013,1
"SLC25A19","SLC25A19",0.616608333837906,2.2878066359498,0.0644998380624281,0.799520603729139,1
"AUH","AUH",0.280230854754927,4.34844883451396,0.0644935969015297,0.799530096658878,1
"DIDO1","DIDO1",0.445963109383817,3.24438975400247,0.064395780394216,0.799678941439685,1
"KCNS3","KCNS3",-0.210996882124636,4.99947321234476,0.0643569348100221,0.799738085112603,1
"MEAF6","MEAF6",0.606325096842888,2.35061215446971,0.064332192432284,0.79977576609688,1
"GBA","GBA",-0.775262488950134,1.04928609440036,0.0643107186657925,0.799808475456937,1
"KTI12","KTI12",-0.470097363492325,3.09468661428218,0.0643014751677901,0.799822557165867,1
"ATG7","ATG7",0.552951744092173,2.65066235883138,0.0642562723609611,0.799891435443464,1
"PHLPP2","PHLPP2",-0.283762474619341,4.32898274920375,0.0642366755591016,0.799921304299378,1
"ZCRB1","ZCRB1",0.3317460747218,3.9556551976711,0.0642236280560866,0.799941193599915,1
"SERPIND1","SERPIND1",0.83784732466449,0.287087141351194,0.0641795615924146,0.80000838335799,1
"ZBTB37","ZBTB37",-0.21769528747714,4.9191750806182,0.0640743217974373,0.800168945723303,1
"INTS9","INTS9",0.682809024506375,1.87468453048182,0.0640411773392757,0.800219542645988,1
"DDB1","DDB1",0.160062105855365,5.70661827234325,0.0640252364763749,0.800243882252088,1
"ATAD2B","ATAD2B",0.133210878397505,6.29369239153649,0.0639568984109386,0.800348262064976,1
"ARHGAP18","ARHGAP18",0.113334717257203,7.03794124842938,0.0639176954548677,0.800408167586929,1
"GRAMD1A","GRAMD1A",0.683431784222851,1.8543246267499,0.0639071290821516,0.800424317265995,1
"YARS","YARS",0.654365767528269,2.06179112143343,0.0638858773942579,0.80045680271802,1
"RGS7BP","RGS7BP",0.492193423410326,2.96235905698278,0.0638453604930198,0.800518753016293,1
"PEX1","PEX1",0.425237760879701,3.33859103545759,0.0637932504860901,0.800598459912201,1
"SLC25A6","SLC25A6",0.379681054117534,3.62849228427982,0.0637421353315009,0.800676678745867,1
"B4GALT4","B4GALT4",0.753880854983898,1.24468159972642,0.063716247001209,0.800716307023867,1
"UBE2Q1","UBE2Q1",0.288589837544118,4.28035115951441,0.0636879105263768,0.800759692590143,1
"CD99","CD99",-0.1480594755581,5.92988175557689,0.0636862658116265,0.800762211104289,1
"ATG3","ATG3",-0.354423952537651,3.78693479848485,0.0635765543658381,0.800930287915841,1
"LOC105605915","LOC105605915",0.692251256828574,1.75399588850566,0.0635636222088124,0.800950110007167,1
"TMEM136","TMEM136",0.657734822616368,2.02133081281744,0.0635612535305435,0.800953740891167,1
"ZNF592","ZNF592",-0.500820765562749,2.90869332276483,0.0635480261242826,0.800974018153833,1
"NUP133","NUP133",0.234641493379162,4.74112756616786,0.0635086813509381,0.801034345917347,1
"SARAF","SARAF",0.13372361963353,6.27791307845093,0.0634852677439027,0.801070255685177,1
"LOC101122645","LOC101122645",0.702626824944523,1.70826459233909,0.0634395161302326,0.801140445888676,1
"ZNF45","ZNF45",-0.29782979630529,4.19806068081034,0.0633964183972349,0.801206589243249,1
"SHTN1","SHTN1",0.590882909673206,2.40369975636978,0.0633364761515861,0.801298624128066,1
"VPS50","VPS50",-0.171287531743015,5.49514587198108,0.0632252775529442,0.801469480360652,1
"CACNB1","CACNB1",-0.16988389479471,5.52344165800433,0.0632143126176326,0.801486336592975,1
"PRRG3","PRRG3",-0.580327867013353,2.46072501429897,0.0631665640228385,0.801559757926819,1
"RRP7A","RRP7A",0.706707347297714,1.67378356118498,0.0631542910861973,0.801578634355419,1
"TSPYL4","TSPYL4",-0.340505353871032,3.8773645304381,0.0631443628768484,0.801593905895679,1
"MTSS1","MTSS1",0.304247055683565,4.1419640132493,0.0631359086458362,0.801606911173355,1
"SCAP","SCAP",0.668488053343835,1.93441331421132,0.0631061581416232,0.801652684207939,1
"RITA1","RITA1",-0.571069191463715,2.51308600696882,0.0629068387671356,0.801959645969222,1
"C7H15orf57","C7H15orf57",0.455649328984664,3.14978363967847,0.0628933711087611,0.801980405465123,1
"ATP6V1F","ATP6V1F",0.504829797173925,2.87485842689608,0.0628483377397372,0.802049838558223,1
"TTLL11","TTLL11",-0.754929763241615,1.23738052082095,0.062783205463432,0.80215030722326,1
"LYPLA1","LYPLA1",0.128480171211225,6.40865620959015,0.0627802731358569,0.802154831737008,1
"LOC101104041","LOC101104041",0.468859432720527,3.0661268031159,0.0627253331742623,0.802239623600497,1
"ZNF131","ZNF131",-0.283614722329535,4.29272380905747,0.062654747106794,0.802348620901147,1
"SVIL","SVIL",-0.0907969808808964,8.91958131205372,0.062566825113442,0.802484479207758,1
"SUZ12","SUZ12",0.16752969142335,5.54357419801795,0.0625649037489283,0.802487449259512,1
"ZBTB39","ZBTB39",0.56719922001521,2.51349317108014,0.0625416842152476,0.802523345925125,1
"FZD6","FZD6",-0.22325788468533,4.83884981938386,0.0625040477643722,0.802581545731861,1
"DNLZ","DNLZ",-0.750216590008305,1.1861699736819,0.0624905140185297,0.802602478435506,1
"ZBED5","ZBED5",0.129668418036326,6.35564391217798,0.0624350513595319,0.802688287940053,1
"ACSL4","ACSL4",0.101867663848779,7.62054971754387,0.0623997041543013,0.802742996785091,1
"NIT2","NIT2",0.504912529269491,2.85185773258066,0.0622630679784696,0.8029546311881,1
"NDOR1","NDOR1",-0.765592535240657,1.12640945159608,0.0622619886641383,0.802956303908729,1
"CENPI","CENPI",-0.329279951218213,3.94154602078949,0.0621859415494877,0.80307420047063,1
"BCKDK","BCKDK",-0.433301357562945,3.26240772658803,0.0620965682831681,0.803212854606927,1
"EMC2","EMC2",0.186085152072822,5.25707932155504,0.0620618809036168,0.803266697328603,1
"LOC105615890","LOC105615890",0.303970964098434,4.12312146539725,0.0620416671802489,0.803298081005855,1
"ARID4B","ARID4B",-0.166732806717292,5.53739219780149,0.0619199021313406,0.803487247490424,1
"HOXC10","HOXC10",-0.469893270108207,3.03925424272836,0.0619025583831487,0.803514207706784,1
"LOC106991441","LOC106991441",0.335101676699428,3.8863715684406,0.0618742348166547,0.80355824426963,1
"TC2N","TC2N",-0.484179010139542,2.96264381831982,0.0618300432861317,0.803626973210241,1
"TSC22D2","TSC22D2",-0.177972052481997,5.36075860379993,0.0617595924469648,0.803736595929059,1
"LOC105608952","LOC105608952",0.672907740158497,1.87710637260861,0.0616954741891331,0.803836422760536,1
"MAP4K2","MAP4K2",-0.723244813072022,1.46031332053939,0.0616918612515681,0.803842049444656,1
"LOC105609801","LOC105609801",-0.758590708479795,1.11041301688616,0.0616631847302827,0.803886715632341,1
"HDHD2","HDHD2",0.19650486740234,5.1325397838821,0.06161896215116,0.803955617782113,1
"LOC101117755","LOC101117755",-0.684575158131657,1.76291838633495,0.0616175885953616,0.803957758307,1
"RGMA","RGMA",0.736217612789653,1.37430909994892,0.0615452485192445,0.804070527606935,1
"SRSF7","SRSF7",0.299806284576861,4.14091670473599,0.0615153596796228,0.804117141177906,1
"FBLN1","FBLN1",-0.461844340060278,3.09053300553316,0.061505154075222,0.804133060228404,1
"NISCH","NISCH",0.361260974322933,3.70433996045011,0.0614469336335346,0.804223901286177,1
"PRNP","PRNP",-0.128673030181391,6.34904293473695,0.0613637624658413,0.804353752109484,1
"SPATA9","SPATA9",-0.668352345439605,1.84392522632104,0.0613593971486941,0.804360570031367,1
"RPS6KA6","RPS6KA6",0.218409577152606,4.85956386006632,0.0613029861093263,0.804448698149539,1
"DRG1","DRG1",-0.304238412500307,4.10334415621065,0.0612949016546267,0.804461331609928,1
"PRRX2","PRRX2",-0.750141667345022,1.17627885630549,0.0612760660813222,0.804490769118098,1
"ACADL","ACADL",0.147936577245844,5.87812725612059,0.0612523429554264,0.804527852057113,1
"NGDN","NGDN",-0.48317744729775,2.95662363644079,0.0612268909832976,0.804567645927253,1
"RHOJ","RHOJ",-0.292616989683946,4.19142073695081,0.0611068501427749,0.804755446848331,1
"MKNK2","MKNK2",0.369121395944198,3.64673186203642,0.0610810692497693,0.804795805943508,1
"LOC105609873","LOC105609873",0.760680343456263,0.951262539480544,0.0609585624768876,0.804987709670653,1
"GTF2E2","GTF2E2",0.235371991422112,4.68682581435935,0.0609551883370181,0.804992998068257,1
"TMEM218","TMEM218",-0.728040532375108,1.33329169982928,0.060950560595556,0.805000251528389,1
"LOC101108789","LOC101108789",-0.439268660312347,3.20997658449043,0.0609427398615138,0.805012510306502,1
"METTL10","METTL10",0.443097204851405,3.17555036523061,0.0609223240331666,0.805044515469824,1
"RAPH1","RAPH1",0.190652233901061,5.16886571038819,0.0606565913378565,0.805461615143135,1
"TM7SF2","TM7SF2",-0.675636292701122,1.79168915769832,0.060643853141591,0.805481633604522,1
"PSME2","PSME2",-0.362133761853446,3.6798836798167,0.0605855420565511,0.805573299721505,1
"RIMKLB","RIMKLB",-0.369937309286574,3.62740088238617,0.0605615701893459,0.80561099751528,1
"LOC101104574","LOC101104574",-0.366252933156772,3.65405555865927,0.0605404077982126,0.805644283746288,1
"FOS","FOS",0.264978929445652,4.41017051697051,0.0605091825737913,0.805693409033284,1
"LOC101102605","LOC101102605",-0.495572456117405,2.86008509301131,0.0604062124665031,0.805855502745107,1
"LOC105613001","LOC105613001",-0.79026107769588,0.503181801491155,0.0604061368642848,0.805855621810575,1
"CPNE8","CPNE8",-0.437975308129901,3.19982934221461,0.0603986905302453,0.805867349383325,1
"PKNOX2","PKNOX2",0.687228901984773,1.68543458150862,0.0603726155029758,0.805908422182111,1
"TNFAIP3","TNFAIP3",-0.735719184811501,1.00683132673077,0.0603576303607127,0.805932030698277,1
"UROD","UROD",-0.444816263829565,3.16360385648854,0.0603433913982669,0.805954466516275,1
"LOC105606609","LOC105606609",-0.791404813788123,0.454673669585569,0.0603425599576739,0.805955776673865,1
"CDC34","CDC34",-0.459281958259915,3.07558213634246,0.0603368152621059,0.805964829243596,1
"NEDD9","NEDD9",-0.474364517471788,2.98141120594181,0.0602546352647496,0.806094379662753,1
"RMND5B","RMND5B",0.480832039796031,2.95397135870798,0.0602502008254157,0.806101372876726,1
"KHNYN","KHNYN",-0.680767483930756,1.75277594752575,0.0601891182308485,0.806197729327632,1
"C14H19orf54","C14H19orf54",-0.739401525206727,1.26924121562777,0.0601553499828108,0.806251020247446,1
"RNF167","RNF167",0.437106315137199,3.19731479242769,0.0601429117946361,0.80627065340777,1
"NSMCE2","NSMCE2",-0.399660819100774,3.43561429046206,0.0600897239997586,0.806354632408608,1
"LOC101116286","LOC101116286",0.307447468255015,4.05557528206125,0.0600007332766118,0.806495229341141,1
"CNOT2","CNOT2",0.128671141073253,6.3085381345259,0.0599658567938289,0.806550361031079,1
"LOC101116579","LOC101116579",-0.716029688255905,1.40470144402782,0.059949926877184,0.806575548215514,1
"DNAH8","DNAH8",-0.644381750889152,1.98261294828397,0.059933712885147,0.806601188201262,1
"MPST","MPST",-0.53856212537165,2.61421425985726,0.0599104237252209,0.806638022932202,1
"LOC105604031","LOC105604031",0.793714126908613,0.0776678898686066,0.059885536075637,0.806677394263739,1
"MRPL10","MRPL10",-0.390627074323303,3.47814108638089,0.0598708060139084,0.806700700755778,1
"RNMT","RNMT",-0.187293238354223,5.1907867547927,0.059765475813559,0.806867447030564,1
"PXYLP1","PXYLP1",0.55335497342852,2.51442733243747,0.0597026347348404,0.806967003743351,1
"TIMM50","TIMM50",0.49309680925266,2.85647278529921,0.059618453531607,0.807100455844529,1
"LOC101105644","LOC101105644",0.713475042876978,1.43698201078666,0.0595367828871627,0.807230023413935,1
"SERF2","SERF2",-0.109305541232145,7.05056038429895,0.0595082191904616,0.807275360924568,1
"LOC105606693","LOC105606693",-0.650713665937835,1.92980484624082,0.0594440090326398,0.807377320113854,1
"IP6K1","IP6K1",0.329480566695866,3.88861652410241,0.0594183099574086,0.807418143974355,1
"PSMD9","PSMD9",-0.387841683396926,3.48807420578956,0.0594055286882484,0.807438450940401,1
"CIAO1","CIAO1",0.240919701635147,4.6034338840093,0.0593750869730279,0.807486826263637,1
"LOC106991282","LOC106991282",-0.527930216382667,2.65991042406233,0.0593560715932706,0.807517050515868,1
"PRKAG2","PRKAG2",-0.372809099579638,3.57874359678648,0.0592972406300308,0.807610592678276,1
"CLEC16A","CLEC16A",-0.483532411165314,2.90952784727163,0.0592652054205932,0.807661549839688,1
"DHX36","DHX36",-0.115760367359886,6.72660806910297,0.0592134247923705,0.807743946127322,1
"TMEM38A","TMEM38A",-0.106544772248784,7.17730049921782,0.0592039815225719,0.80775897691031,1
"TRIM26","TRIM26",-0.634394518638427,1.9888068865827,0.0590851072865243,0.807948296852608,1
"GIT1","GIT1",0.668182347458286,1.78528377372082,0.0590682412456785,0.807975174161364,1
"DPM1","DPM1",0.173970543053579,5.37170379741338,0.0590458763488668,0.80801082058006,1
